game_id,season_type,week,home_team,away_team,minutes_elapsed,minutes_remaining,win_prob,ravens_score,opponent_score,play_desc
2024_01_BAL_KC,REG,1,KC,BAL,0.0,60.0,0.43320796,0.0,0.0,GAME
2024_01_BAL_KC,REG,1,KC,BAL,0.0,60.0,0.43320796,0.0,0.0,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the BAL 30."
2024_01_BAL_KC,REG,1,KC,BAL,0.0,60.0,0.43354625,0.0,0.0,(15:00) (Shotgun) 22-D.Henry left end to BAL 32 for 2 yards (35-Ja.Watson).
2024_01_BAL_KC,REG,1,KC,BAL,0.683,59.317,0.42164847,0.0,0.0,"(14:19) (Shotgun) 8-L.Jackson pass short right to 4-Z.Flowers to BAL 34 for 2 yards (23-D.Tranquill). PENALTY on BAL-79-R.Stanley, Illegal Formation, 5 yards, enforced at BAL 32 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,1.083,58.917,0.4042152,0.0,0.0,(13:55) (Shotgun) 8-L.Jackson pass short right to 43-J.Hill pushed ob at BAL 29 for 2 yards (27-C.Conner).
2024_01_BAL_KC,REG,1,KC,BAL,1.667,58.333,0.384188,0.0,0.0,(13:20) (Shotgun) 8-L.Jackson pass short right to 43-J.Hill ran ob at BAL 47 for 18 yards (35-Ja.Watson).
2024_01_BAL_KC,REG,1,KC,BAL,2.283,57.717,0.46242705,0.0,0.0,(12:43) 22-D.Henry up the middle to BAL 48 for 1 yard (95-C.Jones; 69-M.Pennel).
2024_01_BAL_KC,REG,1,KC,BAL,3.0,57.0,0.46184656,0.0,0.0,"(12:00) (Shotgun) 8-L.Jackson pass incomplete short left to 22-D.Henry (54-L.Chenal). Penalty on BAL-65-P.Mekari, Illegal Formation, declined."
2024_01_BAL_KC,REG,1,KC,BAL,3.083,56.917,0.42956364,0.0,0.0,"(11:55) (Shotgun) 8-L.Jackson pass incomplete deep right to 4-Z.Flowers. Penalty on BAL-79-R.Stanley, Illegal Formation, offsetting, enforced at BAL 48 - No Play. Penalty on KC-35-Ja.Watson, Defensive Pass Interference, offsetting."
2024_01_BAL_KC,REG,1,KC,BAL,3.183,56.817,0.42956364,0.0,0.0,(11:49) (Shotgun) 8-L.Jackson pass deep middle to 4-Z.Flowers to KC 33 for 19 yards (22-T.McDuffie).
2024_01_BAL_KC,REG,1,KC,BAL,3.917,56.083,0.5304118,0.0,0.0,(11:05) (Shotgun) 22-D.Henry right end to KC 27 for 6 yards (20-J.Reid).
2024_01_BAL_KC,REG,1,KC,BAL,4.567,55.433,0.53406274,0.0,0.0,(10:26) (Shotgun) 22-D.Henry up the middle to KC 24 for 3 yards (54-L.Chenal; 32-N.Bolton).
2024_01_BAL_KC,REG,1,KC,BAL,5.333,54.667,0.531492,0.0,0.0,(9:40) (Shotgun) 8-L.Jackson left end ran ob at KC 13 for 11 yards (20-J.Reid).
2024_01_BAL_KC,REG,1,KC,BAL,6.0,54.0,0.5693751,0.0,0.0,(9:00) (Shotgun) 8-L.Jackson left end to KC 5 for 8 yards (20-J.Reid).
2024_01_BAL_KC,REG,1,KC,BAL,6.7,53.3,0.596375,6.0,0.0,"(8:18) 22-D.Henry right guard for 5 yards, TOUCHDOWN."
2024_01_BAL_KC,REG,1,KC,BAL,6.767,53.233,0.6199211,7.0,0.0,"9-J.Tucker extra point is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2024_01_BAL_KC,REG,1,KC,BAL,6.767,53.233,0.6217116,7.0,0.0,9-J.Tucker kicks 60 yards from BAL 35 to KC 5. 42-C.Steele to KC 33 for 28 yards (49-C.Board; 25-K.Hollman).
2024_01_BAL_KC,REG,1,KC,BAL,6.85,53.15,0.59198505,7.0,0.0,"(8:09) (Shotgun) 15-P.Mahomes pass short left to 4-R.Rice to KC 44 for 11 yards (32-M.Williams, 0-R.Smith)."
2024_01_BAL_KC,REG,1,KC,BAL,7.35,52.65,0.5728446,7.0,0.0,(7:39) (Shotgun) 15-P.Mahomes sacked at KC 44 for 0 yards (sack split by 23-T.Simpson and 92-J.Madubuike).
2024_01_BAL_KC,REG,1,KC,BAL,7.95,52.05,0.58927095,7.0,0.0,(7:03) 10-I.Pacheco up the middle to KC 48 for 4 yards (92-J.Madubuike; 0-R.Smith).
2024_01_BAL_KC,REG,1,KC,BAL,8.617,51.383,0.6001417,7.0,0.0,"(6:23) (Shotgun) 15-P.Mahomes pass short middle to 4-R.Rice to BAL 36 for 16 yards (0-R.Smith). PENALTY on BAL-0-R.Smith, Horse Collar Tackle, 15 yards, enforced at BAL 36."
2024_01_BAL_KC,REG,1,KC,BAL,8.967,51.033,0.51834154,7.0,6.0,"(6:02) 1-X.Worthy right end for 21 yards, TOUCHDOWN."
2024_01_BAL_KC,REG,1,KC,BAL,9.083,50.917,0.4456113,7.0,7.0,"7-H.Butker extra point is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza."
2024_01_BAL_KC,REG,1,KC,BAL,9.083,50.917,0.44167566,7.0,7.0,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the BAL 30."
2024_01_BAL_KC,REG,1,KC,BAL,9.083,50.917,0.44201535,7.0,7.0,(5:55) 8-L.Jackson pass short left to 80-I.Likely to BAL 45 for 15 yards (6-B.Cook).
2024_01_BAL_KC,REG,1,KC,BAL,9.783,50.217,0.4709913,7.0,7.0,(5:13) 22-D.Henry left end to BAL 46 for 1 yard (98-T.Wharton; 54-L.Chenal).
2024_01_BAL_KC,REG,1,KC,BAL,10.517,49.483,0.45276475,7.0,7.0,(4:29) (Shotgun) 8-L.Jackson pass short right to 4-Z.Flowers to BAL 49 for 3 yards (22-T.McDuffie).
2024_01_BAL_KC,REG,1,KC,BAL,11.2,48.8,0.45181,7.0,7.0,(3:48) (Shotgun) 8-L.Jackson pass short right to 43-J.Hill to 50 for 1 yard (20-J.Reid).
2024_01_BAL_KC,REG,1,KC,BAL,11.95,48.05,0.40314367,7.0,7.0,"(3:03) 11-J.Stout punts 40 yards to KC 10, Center-46-N.Moore, fair catch by 17-M.Hardman."
2024_01_BAL_KC,REG,1,KC,BAL,12.083,47.917,0.40438747,7.0,7.0,(2:55) (Shotgun) 15-P.Mahomes pass short left to 10-I.Pacheco ran ob at KC 33 for 23 yards (21-B.Stephens) [53-K.Van Noy].
2024_01_BAL_KC,REG,1,KC,BAL,12.683,47.317,0.37458742,7.0,7.0,(2:19) (Shotgun) 15-P.Mahomes pass short middle to 4-R.Rice to BAL 48 for 19 yards (39-E.Jackson).
2024_01_BAL_KC,REG,1,KC,BAL,13.35,46.65,0.36124825,7.0,7.0,(1:39) (Shotgun) 10-I.Pacheco up the middle to BAL 47 for 1 yard (96-B.Washington; 14-K.Hamilton).
2024_01_BAL_KC,REG,1,KC,BAL,13.85,46.15,0.37584144,7.0,7.0,(1:09) 15-P.Mahomes pass short right to 4-R.Rice to BAL 46 for 1 yard (99-O.Oweh; 2-N.Wiggins).
2024_01_BAL_KC,REG,1,KC,BAL,14.517,45.483,0.4031915,7.0,7.0,(:29) (Shotgun) 15-P.Mahomes sacked at KC 44 for -10 yards (90-D.Ojabo).
2024_01_BAL_KC,REG,1,KC,BAL,15.0,45.0,0.4397388,7.0,7.0,END QUARTER 1
2024_01_BAL_KC,REG,1,KC,BAL,15.0,45.0,0.4397388,7.0,7.0,"(15:00) 14-M.Araiza punts 56 yards to end zone, Center-41-J.Winchester, Touchback."
2024_01_BAL_KC,REG,1,KC,BAL,15.117,44.883,0.42512995,7.0,7.0,"(14:53) 8-L.Jackson sacked at BAL 13 for -7 yards (95-C.Jones). FUMBLES (95-C.Jones), RECOVERED by KC-97-F.Anudike-Uzomah at BAL 14."
2024_01_BAL_KC,REG,1,KC,BAL,15.267,44.733,0.2912587,7.0,7.0,"(14:44) (Shotgun) Direct snap to 10-I.Pacheco. 10-I.Pacheco left end to BAL 11 for 3 yards (99-O.Oweh). PENALTY on KC-87-T.Kelce, Offensive Holding, 10 yards, enforced at BAL 14 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,15.5,44.5,0.29985166,7.0,7.0,(14:30) 15-P.Mahomes pass incomplete short right to 10-I.Pacheco.
2024_01_BAL_KC,REG,1,KC,BAL,15.567,44.433,0.31474435,7.0,7.0,(14:26) 15-P.Mahomes pass short middle to 83-N.Gray to BAL 13 for 11 yards (0-R.Smith; 14-K.Hamilton).
2024_01_BAL_KC,REG,1,KC,BAL,15.567,44.433,0.31474435,7.0,7.0,Timeout #1 by KC at 14:26.
2024_01_BAL_KC,REG,1,KC,BAL,16.267,43.733,0.32630926,7.0,7.0,(13:44) (Shotgun) 15-P.Mahomes pass incomplete short left to 9-J.Smith-Schuster (32-M.Williams) [99-O.Oweh].
2024_01_BAL_KC,REG,1,KC,BAL,16.333,43.667,0.35704625,7.0,10.0,"(13:40) 7-H.Butker 32 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza."
2024_01_BAL_KC,REG,1,KC,BAL,16.383,43.617,0.34013247,7.0,10.0,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the BAL 30."
2024_01_BAL_KC,REG,1,KC,BAL,16.383,43.617,0.34044167,7.0,10.0,(13:37) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers to BAL 37 for 7 yards (27-C.Conner).
2024_01_BAL_KC,REG,1,KC,BAL,17.017,42.983,0.35383123,7.0,10.0,(12:59) (Shotgun) 22-D.Henry left guard to BAL 43 for 6 yards (23-D.Tranquill).
2024_01_BAL_KC,REG,1,KC,BAL,17.717,42.283,0.36714017,7.0,10.0,(12:17) 8-L.Jackson pass short right to 80-I.Likely to BAL 48 for 5 yards (27-C.Conner).
2024_01_BAL_KC,REG,1,KC,BAL,18.4,41.6,0.37422645,7.0,10.0,"(11:36) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers to KC 48 for 4 yards (98-T.Wharton; 22-T.McDuffie). PENALTY on BAL-7-R.Bateman, Offensive Pass Interference, 10 yards, enforced at BAL 48 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,18.783,41.217,0.32333502,7.0,10.0,"(11:13) (Shotgun) 8-L.Jackson scrambles right guard to BAL 43 for 5 yards (20-J.Reid, 23-D.Tranquill)."
2024_01_BAL_KC,REG,1,KC,BAL,19.533,40.467,0.32238182,7.0,10.0,(10:28) (Shotgun) 8-L.Jackson scrambles right end pushed ob at 50 for 7 yards (35-Ja.Watson; 32-N.Bolton).
2024_01_BAL_KC,REG,1,KC,BAL,20.25,39.75,0.31989044,7.0,10.0,(9:45) (Shotgun) 8-L.Jackson pass short right to 4-Z.Flowers to KC 49 for 1 yard (22-T.McDuffie).
2024_01_BAL_KC,REG,1,KC,BAL,20.35,39.65,0.24209332,7.0,10.0,(9:39) 10-I.Pacheco right tackle to BAL 49 for 2 yards (58-M.Pierce; 23-T.Simpson).
2024_01_BAL_KC,REG,1,KC,BAL,20.967,39.033,0.2537855,7.0,10.0,(9:02) (Shotgun) 15-P.Mahomes pass short left to 87-T.Kelce to BAL 48 for 1 yard (44-M.Humphrey).
2024_01_BAL_KC,REG,1,KC,BAL,21.667,38.333,0.27970195,7.0,10.0,"(8:20) (Shotgun) PENALTY on KC-74-J.Taylor, False Start, 5 yards, enforced at BAL 48 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,21.917,38.083,0.3030275,7.0,10.0,(8:05) (Shotgun) 15-P.Mahomes pass deep right to 87-T.Kelce to BAL 30 for 23 yards (21-B.Stephens).
2024_01_BAL_KC,REG,1,KC,BAL,22.75,37.25,0.23046625,7.0,10.0,(7:15) (Shotgun) 15-P.Mahomes pass short right to 1-X.Worthy to BAL 18 for 12 yards (21-B.Stephens).
2024_01_BAL_KC,REG,1,KC,BAL,23.417,36.583,0.22356689,7.0,10.0,(6:35) (Shotgun) 10-I.Pacheco left guard to BAL 13 for 5 yards (0-R.Smith).
2024_01_BAL_KC,REG,1,KC,BAL,24.067,35.933,0.21762139,7.0,10.0,(5:56) (Shotgun) 15-P.Mahomes pass incomplete short middle to 87-T.Kelce.
2024_01_BAL_KC,REG,1,KC,BAL,24.117,35.883,0.23388201,7.0,10.0,(5:53) (Shotgun) 15-P.Mahomes pass incomplete short right to 1-X.Worthy (29-A.Washington) [92-N.Madubuike].
2024_01_BAL_KC,REG,1,KC,BAL,24.217,35.783,0.26822197,7.0,13.0,"(5:47) 7-H.Butker 31 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza."
2024_01_BAL_KC,REG,1,KC,BAL,24.267,35.733,0.2707806,7.0,13.0,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the BAL 30."
2024_01_BAL_KC,REG,1,KC,BAL,24.267,35.733,0.27105266,7.0,13.0,"(5:44) (Shotgun) 8-L.Jackson pass incomplete short middle to 4-Z.Flowers. PENALTY on KC-23-D.Tranquill, Defensive Pass Interference, 5 yards, enforced at BAL 30 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,24.333,35.667,0.28332958,7.0,13.0,(5:40) 4-Z.Flowers right end to BAL 41 for 6 yards (56-G.Karlaftis).
2024_01_BAL_KC,REG,1,KC,BAL,24.95,35.05,0.28333977,7.0,13.0,"(5:03) 22-D.Henry right guard to 50 for 9 yards (20-J.Reid). Penalty on KC-95-C.Jones, Defensive Offside, declined."
2024_01_BAL_KC,REG,1,KC,BAL,25.4,34.6,0.2991501,7.0,13.0,(4:36) (Shotgun) 8-L.Jackson scrambles up the middle to KC 37 for 13 yards (35-Ja.Watson).
2024_01_BAL_KC,REG,1,KC,BAL,26.233,33.767,0.32821408,7.0,13.0,"(3:46) (Shotgun) PENALTY on BAL, Delay of Game, 5 yards, enforced at KC 37 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,26.567,33.433,0.291068,7.0,13.0,(3:26) (Shotgun) 8-L.Jackson right end to KC 39 for 3 yards (54-L.Chenal).
2024_01_BAL_KC,REG,1,KC,BAL,27.317,32.683,0.28079557,7.0,13.0,"(2:41) (Shotgun) 8-L.Jackson pass short right to 89-M.Andrews to KC 30 for 9 yards (23-D.Tranquill; 22-T.McDuffie). PENALTY on BAL-79-R.Stanley, Illegal Formation, 5 yards, enforced at KC 39 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,27.65,32.35,0.27214995,7.0,13.0,(2:21) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers to KC 35 for 9 yards (32-N.Bolton).
2024_01_BAL_KC,REG,1,KC,BAL,28.0,32.0,0.2826802,7.0,13.0,(2:00) (Shotgun) 8-L.Jackson pass incomplete short right to 7-R.Bateman [56-G.Karlaftis].
2024_01_BAL_KC,REG,1,KC,BAL,28.083,31.917,0.24512099,7.0,13.0,"(1:55) 9-J.Tucker 53 yard field goal is No Good, Wide Left, Center-46-N.Moore, Holder-11-J.Stout."
2024_01_BAL_KC,REG,1,KC,BAL,28.167,31.833,0.19987857,7.0,13.0,(1:50) (Shotgun) 15-P.Mahomes pass short middle intended for 4-R.Rice INTERCEPTED by 0-R.Smith at BAL 49. 0-R.Smith to BAL 49 for no gain (4-R.Rice).
2024_01_BAL_KC,REG,1,KC,BAL,28.267,31.733,0.29319283,7.0,13.0,(1:44) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill pushed ob at KC 44 for 7 yards (6-B.Cook).
2024_01_BAL_KC,REG,1,KC,BAL,28.4,31.6,0.3070943,7.0,13.0,(1:36) (Shotgun) 8-L.Jackson scrambles left guard to KC 34 for 10 yards (27-C.Conner).
2024_01_BAL_KC,REG,1,KC,BAL,28.95,31.05,0.32194388,7.0,13.0,(1:03) (Shotgun) 8-L.Jackson scrambles left end to KC 28 for 6 yards (51-M.Danna).
2024_01_BAL_KC,REG,1,KC,BAL,29.467,30.533,0.33819547,7.0,13.0,"(:32) (No Huddle, Shotgun) 8-L.Jackson pass short right to 80-I.Likely ran ob at KC 19 for 9 yards (22-T.McDuffie; 56-G.Karlaftis)."
2024_01_BAL_KC,REG,1,KC,BAL,29.55,30.45,0.3256897,7.0,13.0,(:27) (Shotgun) 8-L.Jackson pass short right to 80-I.Likely to KC 10 for 9 yards (23-D.Tranquill).
2024_01_BAL_KC,REG,1,KC,BAL,29.55,30.45,0.3256897,7.0,13.0,Timeout #1 by BAL at 00:27.
2024_01_BAL_KC,REG,1,KC,BAL,29.65,30.35,0.36828917,7.0,13.0,(:21) (Shotgun) 8-L.Jackson pass incomplete short right to 4-Z.Flowers.
2024_01_BAL_KC,REG,1,KC,BAL,29.65,30.35,0.36828917,7.0,13.0,Timeout #2 by BAL at 00:21.
2024_01_BAL_KC,REG,1,KC,BAL,29.7,30.3,0.35273787,7.0,13.0,(:18) 43-J.Hill right end to KC 7 for 3 yards (32-N.Bolton; 54-L.Chenal).
2024_01_BAL_KC,REG,1,KC,BAL,29.783,30.217,0.35469377,7.0,13.0,(:13) (Shotgun) 8-L.Jackson pass incomplete short left to 43-J.Hill (54-L.Chenal).
2024_01_BAL_KC,REG,1,KC,BAL,29.783,30.217,0.35469377,7.0,13.0,Timeout #3 by BAL at 00:13.
2024_01_BAL_KC,REG,1,KC,BAL,29.85,30.15,0.34166703,7.0,13.0,(:09) (Shotgun) 8-L.Jackson pass incomplete short right to 43-J.Hill.
2024_01_BAL_KC,REG,1,KC,BAL,29.85,30.15,0.34166703,7.0,13.0,Timeout #2 by KC at 00:09.
2024_01_BAL_KC,REG,1,KC,BAL,29.917,30.083,0.32297632,10.0,13.0,"(:05) 9-J.Tucker 25 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2024_01_BAL_KC,REG,1,KC,BAL,29.95,30.05,0.26865768,10.0,13.0,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback to the KC 30."
2024_01_BAL_KC,REG,1,KC,BAL,29.95,30.05,0.2614497,10.0,13.0,(:03) 15-P.Mahomes kneels to KC 29 for -1 yards.
2024_01_BAL_KC,REG,1,KC,BAL,30.0,30.0,0.32107073,10.0,13.0,END QUARTER 2
2024_01_BAL_KC,REG,1,KC,BAL,30.0,30.0,0.32107073,10.0,13.0,"9-J.Tucker kicks 65 yards from BAL 35 to KC 0. 17-M.Hardman to KC 31 for 31 yards (51-J.Ross). PENALTY on KC-43-J.Cochrane, Offensive Holding, 10 yards, enforced at KC 29."
2024_01_BAL_KC,REG,1,KC,BAL,30.1,29.9,0.324957,10.0,13.0,(14:54) 10-I.Pacheco right end to KC 24 for 5 yards (53-K.Van Noy).
2024_01_BAL_KC,REG,1,KC,BAL,30.783,29.217,0.3325705,10.0,13.0,"(14:13) (Shotgun) 15-P.Mahomes pass short middle to 4-R.Rice to BAL 43 for 33 yards (5-J.Armour-Davis, 32-M.Williams)."
2024_01_BAL_KC,REG,1,KC,BAL,31.5,28.5,0.26745212,10.0,13.0,(13:30) (Shotgun) 15-P.Mahomes pass short middle to 84-Ju.Watson to BAL 18 for 25 yards (23-T.Simpson).
2024_01_BAL_KC,REG,1,KC,BAL,31.5,28.5,0.26745212,10.0,13.0,Timeout #1 by BAL at 13:30.
2024_01_BAL_KC,REG,1,KC,BAL,32.25,27.75,0.22503656,10.0,13.0,"(12:45) (Shotgun) 10-I.Pacheco left guard to BAL 9 for 9 yards (32-M.Williams). PENALTY on KC-76-K.Suamataia, Offensive Holding, 10 yards, enforced at BAL 18 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,32.55,27.45,0.26408255,10.0,13.0,(12:27) (Shotgun) 15-P.Mahomes pass incomplete short middle to 4-R.Rice (23-T.Simpson).
2024_01_BAL_KC,REG,1,KC,BAL,32.617,27.383,0.27635354,10.0,13.0,"(12:23) (Shotgun) 15-P.Mahomes pass incomplete short left to 9-J.Smith-Schuster. BAL-53-K.Van Noy was injured during the play. PENALTY on BAL-92-N.Madubuike, Roughing the Passer, 14 yards, enforced at BAL 28 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,32.683,27.317,0.21850902,10.0,13.0,"(12:19) (Shotgun) 15-P.Mahomes pass short right to 83-N.Gray to BAL 1 for 13 yards (32-M.Williams, 44-M.Humphrey)."
2024_01_BAL_KC,REG,1,KC,BAL,33.367,26.633,0.18027496,10.0,19.0,"(11:38) (Shotgun) 10-I.Pacheco right guard for 1 yard, TOUCHDOWN."
2024_01_BAL_KC,REG,1,KC,BAL,33.533,26.467,0.17223997,10.0,20.0,"7-H.Butker extra point is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza."
2024_01_BAL_KC,REG,1,KC,BAL,33.533,26.467,0.17118046,10.0,20.0,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the BAL 30."
2024_01_BAL_KC,REG,1,KC,BAL,33.533,26.467,0.17460813,10.0,20.0,(11:28) (Shotgun) 8-L.Jackson pass incomplete short right to 4-Z.Flowers.
2024_01_BAL_KC,REG,1,KC,BAL,33.6,26.4,0.15930527,10.0,20.0,(11:24) 8-L.Jackson pass short left to 4-Z.Flowers to BAL 28 for -2 yards (97-F.Anudike-Uzomah).
2024_01_BAL_KC,REG,1,KC,BAL,34.25,25.75,0.13890621,10.0,20.0,(10:45) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill ran ob at BAL 45 for 17 yards (2-J.Williams).
2024_01_BAL_KC,REG,1,KC,BAL,34.95,25.05,0.18364465,10.0,20.0,(10:03) (Shotgun) 8-L.Jackson pass short left to 89-M.Andrews to KC 44 for 11 yards (20-J.Reid).
2024_01_BAL_KC,REG,1,KC,BAL,35.6,24.4,0.18585838,10.0,20.0,"(9:24) 22-D.Henry right guard to KC 45 for -1 yards (54-L.Chenal, 32-N.Bolton)."
2024_01_BAL_KC,REG,1,KC,BAL,36.283,23.717,0.16549511,10.0,20.0,(8:43) (Shotgun) 8-L.Jackson pass incomplete deep middle to 80-I.Likely.
2024_01_BAL_KC,REG,1,KC,BAL,36.383,23.617,0.15015341,10.0,20.0,(8:37) (Shotgun) 8-L.Jackson pass incomplete deep right to 4-Z.Flowers (35-Ja.Watson).
2024_01_BAL_KC,REG,1,KC,BAL,36.483,23.517,0.124728054,10.0,20.0,"(8:31) 11-J.Stout punts 35 yards to KC 10, Center-46-N.Moore, fair catch by 17-M.Hardman."
2024_01_BAL_KC,REG,1,KC,BAL,36.6,23.4,0.14774507,10.0,20.0,(8:24) (Shotgun) 10-I.Pacheco left end pushed ob at KC 15 for 5 yards (23-T.Simpson).
2024_01_BAL_KC,REG,1,KC,BAL,37.167,22.833,0.14108104,10.0,20.0,(7:50) (Shotgun) 10-I.Pacheco right tackle to KC 17 for 2 yards (0-R.Smith).
2024_01_BAL_KC,REG,1,KC,BAL,37.867,22.133,0.13678277,10.0,20.0,(7:08) (Shotgun) 15-P.Mahomes pass short right to 87-T.Kelce to KC 27 for 10 yards (14-K.Hamilton).
2024_01_BAL_KC,REG,1,KC,BAL,38.517,21.483,0.12590277,10.0,20.0,(6:29) (Shotgun) 15-P.Mahomes pass short middle to 4-R.Rice to KC 42 for 15 yards (32-M.Williams).
2024_01_BAL_KC,REG,1,KC,BAL,38.517,21.483,0.12590277,10.0,20.0,Timeout #2 by BAL at 06:29.
2024_01_BAL_KC,REG,1,KC,BAL,39.117,20.883,0.1029045,10.0,20.0,(5:53) (Shotgun) 10-I.Pacheco left guard to KC 45 for 3 yards (40-M.Harrison).
2024_01_BAL_KC,REG,1,KC,BAL,39.7,20.3,0.11466241,10.0,20.0,(5:18) (Shotgun) 15-P.Mahomes pass short right to 34-S.Perine to BAL 45 for 10 yards (98-T.Jones).
2024_01_BAL_KC,REG,1,KC,BAL,40.367,19.633,0.10732746,10.0,20.0,"(4:38) 42-C.Steele left guard to BAL 40 for 5 yards (58-M.Pierce, 40-M.Harrison)."
2024_01_BAL_KC,REG,1,KC,BAL,41.067,18.933,0.09527165,10.0,20.0,(3:56) (Shotgun) 15-P.Mahomes pass incomplete short right.
2024_01_BAL_KC,REG,1,KC,BAL,41.167,18.833,0.104157925,10.0,20.0,(3:50) (Shotgun) 15-P.Mahomes pass incomplete short left to 34-S.Perine.
2024_01_BAL_KC,REG,1,KC,BAL,41.233,18.767,0.12937379,10.0,20.0,"(3:46) 14-M.Araiza punts 40 yards to end zone, Center-41-J.Winchester, Touchback."
2024_01_BAL_KC,REG,1,KC,BAL,41.383,18.617,0.12687543,10.0,20.0,(3:37) (Shotgun) 8-L.Jackson pass incomplete short left to 22-D.Henry.
2024_01_BAL_KC,REG,1,KC,BAL,41.45,18.55,0.11613017,10.0,20.0,"(3:33) 8-L.Jackson pass short right to 7-R.Bateman to BAL 35 for 15 yards (20-J.Reid, 35-Ja.Watson)."
2024_01_BAL_KC,REG,1,KC,BAL,42.067,17.933,0.14489566,10.0,20.0,(2:56) (Shotgun) 22-D.Henry right guard to BAL 41 for 6 yards (51-M.Danna).
2024_01_BAL_KC,REG,1,KC,BAL,42.733,17.267,0.1425123,10.0,20.0,(2:16) 22-D.Henry right end to BAL 42 for 1 yard (98-T.Wharton).
2024_01_BAL_KC,REG,1,KC,BAL,43.5,16.5,0.13634588,10.0,20.0,(1:30) (Shotgun) 8-L.Jackson scrambles right guard to KC 42 for 16 yards (6-B.Cook).
2024_01_BAL_KC,REG,1,KC,BAL,44.233,15.767,0.16379458,10.0,20.0,"(:46) (Shotgun) 8-L.Jackson scrambles right end ran ob at KC 13 for 29 yards (22-T.McDuffie). PENALTY on BAL-64-T.Linderbaum, Offensive Holding, 10 yards, enforced at KC 42 - No Play."
2024_01_BAL_KC,REG,1,KC,BAL,44.817,15.183,0.1521173,10.0,20.0,(:11) (Shotgun) 8-L.Jackson right end to KC 49 for 3 yards (35-Ja.Watson).
2024_01_BAL_KC,REG,1,KC,BAL,45.0,15.0,0.13362119,10.0,20.0,END QUARTER 3
2024_01_BAL_KC,REG,1,KC,BAL,45.0,15.0,0.13362119,16.0,20.0,"(15:00) (Shotgun) 8-L.Jackson pass deep right to 80-I.Likely for 49 yards, TOUCHDOWN."
2024_01_BAL_KC,REG,1,KC,BAL,45.217,14.783,0.27249682,17.0,20.0,"9-J.Tucker extra point is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2024_01_BAL_KC,REG,1,KC,BAL,45.217,14.783,0.27496117,17.0,20.0,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback to the KC 30."
2024_01_BAL_KC,REG,1,KC,BAL,45.217,14.783,0.26852846,17.0,20.0,(14:47) (Shotgun) 15-P.Mahomes pass short right to 4-R.Rice pushed ob at KC 38 for 8 yards (21-B.Stephens).
2024_01_BAL_KC,REG,1,KC,BAL,45.733,14.267,0.22802353,17.0,20.0,(14:16) (Shotgun) 10-I.Pacheco right guard to KC 41 for 3 yards (58-M.Pierce; 23-T.Simpson).
2024_01_BAL_KC,REG,1,KC,BAL,46.383,13.617,0.2289514,17.0,20.0,(13:37) 15-P.Mahomes pass short right to 83-N.Gray to BAL 46 for 13 yards (32-M.Williams) [23-T.Simpson].
2024_01_BAL_KC,REG,1,KC,BAL,47.05,12.95,0.2079491,17.0,20.0,(12:57) 10-I.Pacheco right tackle to BAL 41 for 5 yards (58-M.Pierce).
2024_01_BAL_KC,REG,1,KC,BAL,47.65,12.35,0.21083105,17.0,20.0,(12:21) (Shotgun) 10-I.Pacheco left guard to BAL 39 for 2 yards (99-O.Oweh).
2024_01_BAL_KC,REG,1,KC,BAL,48.333,11.667,0.20581234,17.0,20.0,(11:40) (Shotgun) 15-P.Mahomes scrambles left end pushed ob at BAL 35 for 4 yards (32-M.Williams).
2024_01_BAL_KC,REG,1,KC,BAL,48.817,11.183,0.19053757,17.0,20.0,(11:11) (Shotgun) 10-I.Pacheco left end to BAL 35 for no gain (99-O.Oweh).
